"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","649","test_each_button_clicks[red]","tests","2025-11-18","passed","2025-11-18","TestChallengingDom","test_challenging_dom","",""
"","2553","test_each_button_clicks[blue]","tests","2025-11-18","passed","2025-11-18","TestChallengingDom","test_challenging_dom","",""
"","554","test_table_header_per_column[Ipsum]","tests","2025-11-18","passed","2025-11-18","TestChallengingDom","test_challenging_dom","",""
"","343","test_ab_testing_content","tests","2025-11-18","passed","2025-11-18","TestABTesting","test_ab_testing","",""
"","837","test_table_edit_and_delete_buttons_per_row","tests","2025-11-18","passed","2025-11-18","TestChallengingDom","test_challenging_dom","",""
"","1438","test_content_changes_after_refresh","tests","2025-11-18","passed","2025-11-18","TestDynamicContent","test_dynamic_content","",""
"","424","test_each_button_clicks[green]","tests","2025-11-18","passed","2025-11-18","TestChallengingDom","test_challenging_dom","",""
"","347","test_cells_content_per_column[Sit-Definiebas]","tests","2025-11-18","passed","2025-11-18","TestChallengingDom","test_challenging_dom","",""
"","635","test_valid_images_count","tests","2025-11-18","passed","2025-11-18","TestBrokenImages","test_broken_images","",""
"","153","test_basic_auth[wrong-wrong-401-Not authorized\n]","tests","2025-11-18","passed","2025-11-18","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","930","test_files_download_functionality[TestingFile.pdf]","tests.test_files_upload","2025-11-18","passed","2025-11-18","TestFilesDownload","test_files_upload","",""
"","414","test_table_header_per_column[Lorem]","tests","2025-11-18","passed","2025-11-18","TestChallengingDom","test_challenging_dom","",""
"","357","test_cells_content_per_column[Lorem-Iuvaret]","tests","2025-11-18","passed","2025-11-18","TestChallengingDom","test_challenging_dom","",""
"","416","test_table_header_per_column[Amet]","tests","2025-11-18","passed","2025-11-18","TestChallengingDom","test_challenging_dom","",""
"","0","test_files_download_functionality","tests","2025-11-18","skipped","2025-11-18","TestFilesDownload","test_files_download","",""
"","5596","test_example_1","tests","2025-11-18","passed","2025-11-18","TestDynamicLoading","test_dynamic_loading","",""
"","413","test_cells_content_per_column[Amet-Consequuntur]","tests","2025-11-18","passed","2025-11-18","TestChallengingDom","test_challenging_dom","",""
"","670","test_drag_and_drop_functionality","tests","2025-11-18","passed","2025-11-18","TestDragAndDrop","test_drag_and_drop","",""
