"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24","test_basic_auth[admin-admin-200-Congratulations! You must have the proper credentials.]","tests","2025-11-16","passed","2025-11-16","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","890","test_each_button_clicks[blue]","tests","2025-11-16","passed","2025-11-16","TestChallengingDom","test_challenging_dom","",""
"","1220","test_cells_content_per_column[Ipsum-Apeirian]","tests","2025-11-16","passed","2025-11-16","TestChallengingDom","test_challenging_dom","",""
"","7640","test_remove_elements","tests","2025-11-16","passed","2025-11-16","TestAddRemoveElements","test_add_remove_elements","",""
"","822","test_add_elements","tests","2025-11-16","passed","2025-11-16","TestAddRemoveElements","test_add_remove_elements","",""
"","10450","test_digest_auth_login_scenarios[wrong-admin]","tests","2025-11-16","passed","2025-11-16","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","494","test_ab_testing_content","tests","2025-11-16","passed","2025-11-16","TestABTesting","test_ab_testing","",""
"","683","test_digest_auth_login_scenarios[admin-admin]","tests","2025-11-16","passed","2025-11-16","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","579","test_each_button_clicks[green]","tests","2025-11-16","passed","2025-11-16","TestChallengingDom","test_challenging_dom","",""
"","100","test_basic_auth[wrong-wrong-401-Not authorized\n]","tests","2025-11-16","passed","2025-11-16","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","735","test_drag_and_drop_functionality[Option 1]","tests","2025-11-16","passed","2025-11-16","TestDragAndDrop","test_dropdown_list","",""
"","7522","test_textbox_enable_and_disable","tests","2025-11-16","passed","2025-11-16","TestDynamicControls","test_dynamic_controls","",""
"","70","test_basic_auth[--401-Not authorized\n]","tests","2025-11-16","passed","2025-11-16","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","780","test_cells_content_per_column[Amet-Consequuntur]","tests","2025-11-16","passed","2025-11-16","TestChallengingDom","test_challenging_dom","",""
"","439","test_table_header_per_column[Diceret]","tests","2025-11-16","passed","2025-11-16","TestChallengingDom","test_challenging_dom","",""
"","403","test_table_header_per_column[Dolor]","tests","2025-11-16","passed","2025-11-16","TestChallengingDom","test_challenging_dom","",""
"","1494","test_cells_content_per_column[Dolor-Adipisci]","tests","2025-11-16","passed","2025-11-16","TestChallengingDom","test_challenging_dom","",""
"","572","test_each_button_clicks[red]","tests","2025-11-16","passed","2025-11-16","TestChallengingDom","test_challenging_dom","",""
"","462","test_table_header_per_column[Lorem]","tests","2025-11-16","passed","2025-11-16","TestChallengingDom","test_challenging_dom","",""
"","7768","test_files_download_functionality","tests","2025-11-16","passed","2025-11-16","TestFilesDownload","test_files_download","",""
"","733","test_cells_content_per_column[Lorem-Iuvaret]","tests","2025-11-16","passed","2025-11-16","TestChallengingDom","test_challenging_dom","",""
"","1465","test_drag_and_drop_functionality","tests","2025-11-16","passed","2025-11-16","TestDragAndDrop","test_drag_and_drop","",""
"","852","test_cells_content_per_column[Sit-Definiebas]","tests","2025-11-16","passed","2025-11-16","TestChallengingDom","test_challenging_dom","",""
"","404","test_table_header_per_column[Amet]","tests","2025-11-16","passed","2025-11-16","TestChallengingDom","test_challenging_dom","",""
"","877","test_content_changes_after_refresh","tests","2025-11-16","passed","2025-11-16","TestDynamicContent","test_dynamic_content","",""
"","415","test_table_header_per_column[Ipsum]","tests","2025-11-16","passed","2025-11-16","TestChallengingDom","test_challenging_dom","",""
"","598","test_drag_and_drop_functionality[Option 2]","tests","2025-11-16","passed","2025-11-16","TestDragAndDrop","test_dropdown_list","",""
"","718","test_cells_content_per_column[Diceret-Phaedrum]","tests","2025-11-16","passed","2025-11-16","TestChallengingDom","test_challenging_dom","",""
"","924","test_checkboxes_functionality","tests","2025-11-16","passed","2025-11-16","TestCheckboxes","test_checkboxes","",""
"","395","test_table_header_per_column[Sit]","tests","2025-11-16","passed","2025-11-16","TestChallengingDom","test_challenging_dom","",""
"Verify right-click on hot spot area","483","test_right_click_on_hotspot","tests","2025-11-16","passed","2025-11-16","TestContextMenu","test_context_menu","",""
"","17854","test_checkbox_remove_and_add","tests","2025-11-16","passed","2025-11-16","TestDynamicControls","test_dynamic_controls","",""
"","5771","test_example_2","tests","2025-11-16","passed","2025-11-16","TestDynamicLoading","test_dynamic_loading","",""
"","10368","test_digest_auth_login_scenarios[admin-wrong]","tests","2025-11-16","passed","2025-11-16","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","1683","test_table_edit_and_delete_buttons_per_row","tests","2025-11-16","passed","2025-11-16","TestChallengingDom","test_challenging_dom","",""
"","803","test_valid_images_count","tests","2025-11-16","passed","2025-11-16","TestBrokenImages","test_broken_images","",""
"","463","test_broken_images_count","tests","2025-11-16","passed","2025-11-16","TestBrokenImages","test_broken_images","",""
"Verify right-click outside hot spot area","685","test_right_click_outside_hotspot","tests","2025-11-16","passed","2025-11-16","TestContextMenu","test_context_menu","",""
"","5855","test_example_1","tests","2025-11-16","passed","2025-11-16","TestDynamicLoading","test_dynamic_loading","",""
