"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10342","test_basic_auth[--Not authorized\n]","tests","2025-10-30","passed","2025-10-30","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","10689","test_basic_auth[wrong-wrong-Not authorized\n]","tests","2025-10-30","passed","2025-10-30","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","10322","test_digest_auth_login_scenarios[wrong-admin]","tests","2025-10-30","passed","2025-10-30","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","412","test_digest_auth_login_scenarios[admin-admin]","tests","2025-10-30","passed","2025-10-30","TestDigestAuth","test_digest_auth_login_scenarios","",""
"Verify Context Menu interactions","949","test_context_menu_functionality","tests","2025-10-30","passed","2025-10-30","TestContextMenu","test_context_menu","",""
"Verify header and a sample of cell values under each column","3295","test_table_content_per_column[Dolor-Adipisci]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"","645","test_ab_testing_content","tests","2025-10-30","passed","2025-10-30","TestABTesting","test_ab_testing","",""
"Verify each page button can be clicked","589","test_each_button_clicks[green]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"Verify header and a sample of cell values under each column","1960","test_table_content_per_column[Lorem-Iuvaret]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"Verify each page button can be clicked","575","test_each_button_clicks[red]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"","10292","test_digest_auth_login_scenarios[admin-wrong]","tests","2025-10-30","passed","2025-10-30","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","1376","test_drag_and_drop_functionality","tests","2025-10-30","passed","2025-10-30","TestDragAndDrop","test_drag_and_drop","",""
"Verify header and a sample of cell values under each column","1645","test_table_content_per_column[Amet-Consequuntur]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"Verify each page button can be clicked","827","test_each_button_clicks[blue]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"Verify adding two elements and removing them, checking counts","4284","test_add_remove_elements","tests","2025-10-30","passed","2025-10-30","TestAddRemoveElements","test_add_remove_elements","",""
"Verify header and a sample of cell values under each column","1846","test_table_content_per_column[Ipsum-Apeirian]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"Verify checkboxes functionality","671","test_checkboxes_functionality","tests","2025-10-30","passed","2025-10-30","TestCheckboxes","test_checkboxes","",""
"","1594","test_drag_and_drop_functionality","tests","2025-10-30","passed","2025-10-30","TestDragAndDrop","test_dropdown_list","",""
"","364","test_basic_auth[admin-admin-Congratulations! You must have the proper credentials.]","tests","2025-10-30","passed","2025-10-30","TestBasicAuth","test_basic_auth_login_scenarios","",""
"Verify header and a sample of cell values under each column","1949","test_table_content_per_column[Sit-Definiebas]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"Verify header and a sample of cell values under each column","1706","test_table_content_per_column[Diceret-Phaedrum]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"Verify the correct number of broken and valid images on the page.","388","test_broken_images","tests","2025-10-30","passed","2025-10-30","TestBrokenImages","test_broken_images","",""
