"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1011","test_each_button_clicks[green]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","6905","test_textbox_enable_and_disable","tests","2025-11-06","passed","2025-11-06","TestDynamicControls","test_dynamic_controls","",""
"","5880","test_example_1","tests","2025-11-06","passed","2025-11-06","TestDynamicLoading","test_dynamic_loading","",""
"","684","test_table_header_per_column[Amet]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","7524","test_remove_elements","tests","2025-11-06","passed","2025-11-06","TestAddRemoveElements","test_add_remove_elements","",""
"","228","test_basic_auth[--401-Not authorized\n]","tests","2025-11-06","passed","2025-11-06","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","10660","test_digest_auth_login_scenarios[admin-wrong]","tests","2025-11-06","passed","2025-11-06","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","113","test_basic_auth[admin-admin-200-Congratulations! You must have the proper credentials.]","tests","2025-11-06","passed","2025-11-06","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","936","test_content_changes_after_refresh","tests","2025-11-06","passed","2025-11-06","TestDynamicContent","test_dynamic_content","",""
"","1492","test_cells_content_per_column[Diceret-Phaedrum]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","1297","test_checkboxes_functionality","tests","2025-11-06","passed","2025-11-06","TestCheckboxes","test_checkboxes","",""
"","847","test_add_elements","tests","2025-11-06","passed","2025-11-06","TestAddRemoveElements","test_add_remove_elements","",""
"","1219","test_each_button_clicks[red]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","675","test_drag_and_drop_functionality[Option 2]","tests","2025-11-06","passed","2025-11-06","TestDragAndDrop","test_dropdown_list","",""
"","931","test_table_header_per_column[Diceret]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","781","test_table_header_per_column[Sit]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","6331","test_example_2","tests","2025-11-06","passed","2025-11-06","TestDynamicLoading","test_dynamic_loading","",""
"","17133","test_checkbox_remove_and_add","tests","2025-11-06","passed","2025-11-06","TestDynamicControls","test_dynamic_controls","",""
"","940","test_digest_auth_login_scenarios[admin-admin]","tests","2025-11-06","passed","2025-11-06","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","410","test_ab_testing_content","tests","2025-11-06","passed","2025-11-06","TestABTesting","test_ab_testing","",""
"","10490","test_digest_auth_login_scenarios[wrong-admin]","tests","2025-11-06","passed","2025-11-06","TestDigestAuth","test_digest_auth_login_scenarios","",""
"Verify right-click outside hot spot area","779","test_right_click_outside_hotspot","tests","2025-11-06","passed","2025-11-06","TestContextMenu","test_context_menu","",""
"","619","test_table_header_per_column[Lorem]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","542","test_valid_images_count","tests","2025-11-06","passed","2025-11-06","TestBrokenImages","test_broken_images","",""
"","2027","test_table_edit_and_delete_buttons_per_row","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","609","test_broken_images_count","tests","2025-11-06","passed","2025-11-06","TestBrokenImages","test_broken_images","",""
"","834","test_cells_content_per_column[Sit-Definiebas]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","1397","test_each_button_clicks[blue]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","1167","test_cells_content_per_column[Amet-Consequuntur]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"Verify right-click on hot spot area","407","test_right_click_on_hotspot","tests","2025-11-06","passed","2025-11-06","TestContextMenu","test_context_menu","",""
"","1036","test_cells_content_per_column[Lorem-Iuvaret]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","107","test_basic_auth[wrong-wrong-401-Not authorized\n]","tests","2025-11-06","passed","2025-11-06","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","1214","test_cells_content_per_column[Dolor-Adipisci]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","1430","test_drag_and_drop_functionality","tests","2025-11-06","passed","2025-11-06","TestDragAndDrop","test_drag_and_drop","",""
"","779","test_table_header_per_column[Ipsum]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","1163","test_cells_content_per_column[Ipsum-Apeirian]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","939","test_table_header_per_column[Dolor]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","709","test_drag_and_drop_functionality[Option 1]","tests","2025-11-06","passed","2025-11-06","TestDragAndDrop","test_dropdown_list","",""
