"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10458","test_basic_auth[--Not authorized\n]","tests","2025-10-29","passed","2025-10-29","TestBasicAuth","test_basic_auth_login_scenarios","",""
"Verify Context Menu interactions","1047","test_context_menu_functionality","tests","2025-10-29","passed","2025-10-29","TestContextMenu","test_context_menu","",""
"","301","test_basic_auth[admin-admin-Congratulations! You must have the proper credentials.]","tests","2025-10-29","passed","2025-10-29","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","10394","test_digest_auth_login_scenarios[admin-wrong]","tests","2025-10-29","passed","2025-10-29","TestDigestAuth","test_digest_auth_login_scenarios","",""
"Verify adding two elements and removing them, checking counts","4319","test_add_remove_elements","tests","2025-10-29","passed","2025-10-29","TestAddRemoveElements","test_add_remove_elements","",""
"Verify header and a sample of cell values under each column","1476","test_table_content_per_column[Dolor-Adipisci]","tests","2025-10-29","passed","2025-10-29","TestChallengingDom","test_challenging_dom","",""
"Verify header and a sample of cell values under each column","1471","test_table_content_per_column[Diceret-Phaedrum]","tests","2025-10-29","passed","2025-10-29","TestChallengingDom","test_challenging_dom","",""
"","10071","test_digest_auth_login_scenarios[wrong-admin]","tests","2025-10-29","passed","2025-10-29","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","443","test_ab_testing_content","tests","2025-10-29","passed","2025-10-29","TestABTesting","test_ab_testing","",""
"","260","test_digest_auth_login_scenarios[admin-admin]","tests","2025-10-29","passed","2025-10-29","TestDigestAuth","test_digest_auth_login_scenarios","",""
"Verify header and a sample of cell values under each column","1505","test_table_content_per_column[Lorem-Iuvaret]","tests","2025-10-29","passed","2025-10-29","TestChallengingDom","test_challenging_dom","",""
"","10247","test_basic_auth[wrong-wrong-Not authorized\n]","tests","2025-10-29","passed","2025-10-29","TestBasicAuth","test_basic_auth_login_scenarios","",""
"Verify each page button can be clicked","526","test_each_button_clicks[blue]","tests","2025-10-29","passed","2025-10-29","TestChallengingDom","test_challenging_dom","",""
"Verify each page button can be clicked","518","test_each_button_clicks[red]","tests","2025-10-29","passed","2025-10-29","TestChallengingDom","test_challenging_dom","",""
"Verify header and a sample of cell values under each column","1393","test_table_content_per_column[Ipsum-Apeirian]","tests","2025-10-29","passed","2025-10-29","TestChallengingDom","test_challenging_dom","",""
"Verify checkboxes functionality","883","test_checkboxes_functionality","tests","2025-10-29","passed","2025-10-29","TestCheckboxes","test_checkboxes","",""
"Verify header and a sample of cell values under each column","1671","test_table_content_per_column[Sit-Definiebas]","tests","2025-10-29","passed","2025-10-29","TestChallengingDom","test_challenging_dom","",""
"Verify header and a sample of cell values under each column","1423","test_table_content_per_column[Amet-Consequuntur]","tests","2025-10-29","passed","2025-10-29","TestChallengingDom","test_challenging_dom","",""
"Verify the correct number of broken and valid images on the page.","358","test_broken_images","tests","2025-10-29","passed","2025-10-29","TestBrokenImages","test_broken_images","",""
"Verify each page button can be clicked","417","test_each_button_clicks[green]","tests","2025-10-29","passed","2025-10-29","TestChallengingDom","test_challenging_dom","",""
