"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1478","test_drag_and_drop_functionality","tests","2025-10-30","passed","2025-10-30","TestDragAndDrop","test_drag_and_drop","",""
"Verify each page button can be clicked","566","test_each_button_clicks[red]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"","10548","test_digest_auth_login_scenarios[admin-wrong]","tests","2025-10-30","passed","2025-10-30","TestDigestAuth","test_digest_auth_login_scenarios","",""
"Verify each page button can be clicked","661","test_each_button_clicks[blue]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"Verify header and a sample of cell values under each column","1440","test_table_content_per_column[Sit-Definiebas]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"Verify Context Menu interactions","872","test_context_menu_functionality","tests","2025-10-30","passed","2025-10-30","TestContextMenu","test_context_menu","",""
"Verify the correct number of broken and valid images on the page.","340","test_broken_images","tests","2025-10-30","passed","2025-10-30","TestBrokenImages","test_broken_images","",""
"","1437","test_drag_and_drop_functionality","tests","2025-10-30","passed","2025-10-30","TestDragAndDrop","test_dropdown_list","",""
"Verify header and a sample of cell values under each column","1452","test_table_content_per_column[Amet-Consequuntur]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"","440","test_ab_testing_content","tests","2025-10-30","passed","2025-10-30","TestABTesting","test_ab_testing","",""
"Verify checkboxes functionality","644","test_checkboxes_functionality","tests","2025-10-30","passed","2025-10-30","TestCheckboxes","test_checkboxes","",""
"","303","test_digest_auth_login_scenarios[admin-admin]","tests","2025-10-30","passed","2025-10-30","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","948","test_dynamic_content_functionality","tests","2025-10-30","passed","2025-10-30","TestDynamicContent","test_dynamic_content","",""
"Verify adding two elements and removing them, checking counts","4186","test_add_remove_elements","tests","2025-10-30","passed","2025-10-30","TestAddRemoveElements","test_add_remove_elements","",""
"Verify header and a sample of cell values under each column","1656","test_table_content_per_column[Lorem-Iuvaret]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"Verify header and a sample of cell values under each column","1505","test_table_content_per_column[Diceret-Phaedrum]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"","359","test_basic_auth[admin-admin-Congratulations! You must have the proper credentials.]","tests","2025-10-30","passed","2025-10-30","TestBasicAuth","test_basic_auth_login_scenarios","",""
"Verify header and a sample of cell values under each column","1519","test_table_content_per_column[Ipsum-Apeirian]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"","10225","test_digest_auth_login_scenarios[wrong-admin]","tests","2025-10-30","passed","2025-10-30","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","10358","test_basic_auth[wrong-wrong-Not authorized\n]","tests","2025-10-30","passed","2025-10-30","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","10643","test_basic_auth[--Not authorized\n]","tests","2025-10-30","passed","2025-10-30","TestBasicAuth","test_basic_auth_login_scenarios","",""
"Verify each page button can be clicked","457","test_each_button_clicks[green]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"Verify header and a sample of cell values under each column","2443","test_table_content_per_column[Dolor-Adipisci]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
