"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","749","test_cells_content_per_column[Diceret-Phaedrum]","tests","2025-11-07","passed","2025-11-07","TestChallengingDom","test_challenging_dom","",""
"","971","test_cells_content_per_column[Sit-Definiebas]","tests","2025-11-07","passed","2025-11-07","TestChallengingDom","test_challenging_dom","",""
"","544","test_each_button_clicks[red]","tests","2025-11-07","passed","2025-11-07","TestChallengingDom","test_challenging_dom","",""
"","919","test_cells_content_per_column[Dolor-Adipisci]","tests","2025-11-07","passed","2025-11-07","TestChallengingDom","test_challenging_dom","",""
"","1162","test_cells_content_per_column[Ipsum-Apeirian]","tests","2025-11-07","passed","2025-11-07","TestChallengingDom","test_challenging_dom","",""
"","5815","test_example_2","tests","2025-11-07","passed","2025-11-07","TestDynamicLoading","test_dynamic_loading","",""
"","430","test_table_header_per_column[Diceret]","tests","2025-11-07","passed","2025-11-07","TestChallengingDom","test_challenging_dom","",""
"","10657","test_digest_auth_login_scenarios[wrong-admin]","tests","2025-11-07","passed","2025-11-07","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","506","test_drag_and_drop_functionality[Option 2]","tests","2025-11-07","passed","2025-11-07","TestDragAndDrop","test_dropdown_list","",""
"Verify right-click on hot spot area","337","test_right_click_on_hotspot","tests","2025-11-07","passed","2025-11-07","TestContextMenu","test_context_menu","",""
"Verify right-click outside hot spot area","833","test_right_click_outside_hotspot","tests","2025-11-07","passed","2025-11-07","TestContextMenu","test_context_menu","",""
"","744","test_digest_auth_login_scenarios[admin-admin]","tests","2025-11-07","passed","2025-11-07","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","383","test_ab_testing_content","tests","2025-11-07","passed","2025-11-07","TestABTesting","test_ab_testing","",""
"","441","test_table_header_per_column[Ipsum]","tests","2025-11-07","passed","2025-11-07","TestChallengingDom","test_challenging_dom","",""
"","501","test_table_header_per_column[Dolor]","tests","2025-11-07","passed","2025-11-07","TestChallengingDom","test_challenging_dom","",""
"","5824","test_example_1","tests","2025-11-07","passed","2025-11-07","TestDynamicLoading","test_dynamic_loading","",""
"","687","test_broken_images_count","tests","2025-11-07","passed","2025-11-07","TestBrokenImages","test_broken_images","",""
"","414","test_table_header_per_column[Sit]","tests","2025-11-07","passed","2025-11-07","TestChallengingDom","test_challenging_dom","",""
"","70","test_basic_auth[wrong-wrong-401-Not authorized\n]","tests","2025-11-07","passed","2025-11-07","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","437","test_table_header_per_column[Lorem]","tests","2025-11-07","passed","2025-11-07","TestChallengingDom","test_challenging_dom","",""
"","1497","test_drag_and_drop_functionality","tests","2025-11-07","passed","2025-11-07","TestDragAndDrop","test_drag_and_drop","",""
"","550","test_cells_content_per_column[Lorem-Iuvaret]","tests","2025-11-07","passed","2025-11-07","TestChallengingDom","test_challenging_dom","",""
"","90","test_basic_auth[--401-Not authorized\n]","tests","2025-11-07","passed","2025-11-07","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","937","test_content_changes_after_refresh","tests","2025-11-07","passed","2025-11-07","TestDynamicContent","test_dynamic_content","",""
"","7116","test_textbox_enable_and_disable","tests","2025-11-07","passed","2025-11-07","TestDynamicControls","test_dynamic_controls","",""
"","10564","test_digest_auth_login_scenarios[admin-wrong]","tests","2025-11-07","passed","2025-11-07","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","517","test_drag_and_drop_functionality[Option 1]","tests","2025-11-07","passed","2025-11-07","TestDragAndDrop","test_dropdown_list","",""
"","746","test_cells_content_per_column[Amet-Consequuntur]","tests","2025-11-07","passed","2025-11-07","TestChallengingDom","test_challenging_dom","",""
"","967","test_checkboxes_functionality","tests","2025-11-07","passed","2025-11-07","TestCheckboxes","test_checkboxes","",""
"","966","test_each_button_clicks[blue]","tests","2025-11-07","passed","2025-11-07","TestChallengingDom","test_challenging_dom","",""
"","7566","test_remove_elements","tests","2025-11-07","passed","2025-11-07","TestAddRemoveElements","test_add_remove_elements","",""
"","1070","test_valid_images_count","tests","2025-11-07","passed","2025-11-07","TestBrokenImages","test_broken_images","",""
"","37","test_basic_auth[admin-admin-200-Congratulations! You must have the proper credentials.]","tests","2025-11-07","passed","2025-11-07","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","986","test_add_elements","tests","2025-11-07","passed","2025-11-07","TestAddRemoveElements","test_add_remove_elements","",""
"","402","test_table_header_per_column[Amet]","tests","2025-11-07","passed","2025-11-07","TestChallengingDom","test_challenging_dom","",""
"","1826","test_table_edit_and_delete_buttons_per_row","tests","2025-11-07","passed","2025-11-07","TestChallengingDom","test_challenging_dom","",""
"","17880","test_checkbox_remove_and_add","tests","2025-11-07","passed","2025-11-07","TestDynamicControls","test_dynamic_controls","",""
"","574","test_each_button_clicks[green]","tests","2025-11-07","passed","2025-11-07","TestChallengingDom","test_challenging_dom","",""
