"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","528","test_cells_content_per_column[Lorem-Iuvaret]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","960","test_checkboxes_functionality","tests","2025-11-06","passed","2025-11-06","TestCheckboxes","test_checkboxes","",""
"","659","test_cells_content_per_column[Diceret-Phaedrum]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","10334","test_digest_auth_login_scenarios[wrong-admin]","tests","2025-11-06","passed","2025-11-06","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","148","test_basic_auth[admin-admin-200-Congratulations! You must have the proper credentials.]","tests","2025-11-06","passed","2025-11-06","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","547","test_cells_content_per_column[Dolor-Adipisci]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","10280","test_digest_auth_login_scenarios[admin-wrong]","tests","2025-11-06","passed","2025-11-06","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","874","test_add_elements","tests","2025-11-06","passed","2025-11-06","TestAddRemoveElements","test_add_remove_elements","",""
"","772","test_each_button_clicks[blue]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","524","test_ab_testing_content","tests","2025-11-06","passed","2025-11-06","TestABTesting","test_ab_testing","",""
"","406","test_table_header_per_column[Amet]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","1196","test_table_edit_and_delete_buttons_per_row","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","7438","test_remove_elements","tests","2025-11-06","passed","2025-11-06","TestAddRemoveElements","test_add_remove_elements","",""
"","17895","test_checkbox_remove_and_add","tests","2025-11-06","passed","2025-11-06","TestDynamicControls","test_dynamic_controls","",""
"","403","test_table_header_per_column[Ipsum]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","5871","test_example_2","tests","2025-11-06","passed","2025-11-06","TestDynamicLoading","test_dynamic_loading","",""
"Verify right-click outside hot spot area","740","test_right_click_outside_hotspot","tests","2025-11-06","passed","2025-11-06","TestContextMenu","test_context_menu","",""
"","558","test_cells_content_per_column[Sit-Definiebas]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","1443","test_drag_and_drop_functionality","tests","2025-11-06","passed","2025-11-06","TestDragAndDrop","test_drag_and_drop","",""
"","618","test_drag_and_drop_functionality[Option 2]","tests","2025-11-06","passed","2025-11-06","TestDragAndDrop","test_dropdown_list","",""
"","523","test_cells_content_per_column[Ipsum-Apeirian]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","1030","test_digest_auth_login_scenarios[admin-admin]","tests","2025-11-06","passed","2025-11-06","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","415","test_table_header_per_column[Sit]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","911","test_content_changes_after_refresh","tests","2025-11-06","passed","2025-11-06","TestDynamicContent","test_dynamic_content","",""
"","695","test_drag_and_drop_functionality[Option 1]","tests","2025-11-06","passed","2025-11-06","TestDragAndDrop","test_dropdown_list","",""
"","395","test_table_header_per_column[Lorem]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","252","test_basic_auth[--401-Not authorized\n]","tests","2025-11-06","passed","2025-11-06","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","443","test_table_header_per_column[Diceret]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","7032","test_textbox_enable_and_disable","tests","2025-11-06","passed","2025-11-06","TestDynamicControls","test_dynamic_controls","",""
"Verify right-click on hot spot area","425","test_right_click_on_hotspot","tests","2025-11-06","passed","2025-11-06","TestContextMenu","test_context_menu","",""
"","5931","test_example_1","tests","2025-11-06","passed","2025-11-06","TestDynamicLoading","test_dynamic_loading","",""
"","392","test_table_header_per_column[Dolor]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","559","test_each_button_clicks[green]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","425","test_valid_images_count","tests","2025-11-06","passed","2025-11-06","TestBrokenImages","test_broken_images","",""
"","646","test_each_button_clicks[red]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","477","test_broken_images_count","tests","2025-11-06","passed","2025-11-06","TestBrokenImages","test_broken_images","",""
"","650","test_cells_content_per_column[Amet-Consequuntur]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","107","test_basic_auth[wrong-wrong-401-Not authorized\n]","tests","2025-11-06","passed","2025-11-06","TestBasicAuth","test_basic_auth_login_scenarios","",""
