"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","424","test_table_header_per_column[Ipsum]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","390","test_cells_content_per_column[Lorem-Iuvaret]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","726","test_each_button_clicks[red]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"Verify right-click outside hot spot area","1236","test_right_click_outside_hotspot","tests","2025-11-06","passed","2025-11-06","TestContextMenu","test_context_menu","",""
"","6075","test_example_2","tests","2025-11-06","passed","2025-11-06","TestDynamicLoading","test_dynamic_loading","",""
"","825","test_cells_content_per_column[Diceret-Phaedrum]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","328","test_table_header_per_column[Sit]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","497","test_cells_content_per_column[Ipsum-Apeirian]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","346","test_broken_images_count","tests","2025-11-06","passed","2025-11-06","TestBrokenImages","test_broken_images","",""
"","844","test_drag_and_drop_functionality","tests","2025-11-06","passed","2025-11-06","TestDragAndDrop","test_drag_and_drop","",""
"","346","test_table_header_per_column[Lorem]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","487","test_cells_content_per_column[Sit-Definiebas]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","431","test_table_header_per_column[Diceret]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","1317","test_digest_auth_login_scenarios[admin-admin]","tests","2025-11-06","passed","2025-11-06","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","391","test_table_header_per_column[Dolor]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"Verify right-click on hot spot area","455","test_right_click_on_hotspot","tests","2025-11-06","passed","2025-11-06","TestContextMenu","test_context_menu","",""
"","520","test_cells_content_per_column[Amet-Consequuntur]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","387","test_valid_images_count","tests","2025-11-06","passed","2025-11-06","TestBrokenImages","test_broken_images","",""
"","958","test_checkboxes_functionality","tests","2025-11-06","passed","2025-11-06","TestCheckboxes","test_checkboxes","",""
"","254","test_ab_testing_content","tests","2025-11-06","passed","2025-11-06","TestABTesting","test_ab_testing","",""
"","7583","test_remove_elements","tests","2025-11-06","passed","2025-11-06","TestAddRemoveElements","test_add_remove_elements","",""
"","10275","test_digest_auth_login_scenarios[admin-wrong]","tests","2025-11-06","passed","2025-11-06","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","307","test_table_header_per_column[Amet]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","2551","test_each_button_clicks[blue]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","705","test_drag_and_drop_functionality[Option 2]","tests","2025-11-06","passed","2025-11-06","TestDragAndDrop","test_dropdown_list","",""
"","6749","test_textbox_enable_and_disable","tests","2025-11-06","passed","2025-11-06","TestDynamicControls","test_dynamic_controls","",""
"","6200","test_example_1","tests","2025-11-06","passed","2025-11-06","TestDynamicLoading","test_dynamic_loading","",""
"","1740","test_add_elements","tests","2025-11-06","passed","2025-11-06","TestAddRemoveElements","test_add_remove_elements","",""
"","921","test_table_edit_and_delete_buttons_per_row","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","16943","test_checkbox_remove_and_add","tests","2025-11-06","passed","2025-11-06","TestDynamicControls","test_dynamic_controls","",""
"","745","test_drag_and_drop_functionality[Option 1]","tests","2025-11-06","passed","2025-11-06","TestDragAndDrop","test_dropdown_list","",""
"","202","test_basic_auth[--401-Not authorized\n]","tests","2025-11-06","passed","2025-11-06","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","549","test_each_button_clicks[green]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","437","test_cells_content_per_column[Dolor-Adipisci]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","901","test_content_changes_after_refresh","tests","2025-11-06","passed","2025-11-06","TestDynamicContent","test_dynamic_content","",""
"","75","test_basic_auth[wrong-wrong-401-Not authorized\n]","tests","2025-11-06","passed","2025-11-06","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","94","test_basic_auth[admin-admin-200-Congratulations! You must have the proper credentials.]","tests","2025-11-06","passed","2025-11-06","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","10783","test_digest_auth_login_scenarios[wrong-admin]","tests","2025-11-06","passed","2025-11-06","TestDigestAuth","test_digest_auth_login_scenarios","",""
