"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify header and a sample of cell values under each column","1283","test_table_content_per_column[Diceret-Phaedrum]","tests","2025-10-28","passed","2025-10-28","TestChallengingDom","test_challenging_dom","",""
"Verify each page button can be clicked","517","test_each_button_clicks[green]","tests","2025-10-28","passed","2025-10-28","TestChallengingDom","test_challenging_dom","",""
"Verify header and a sample of cell values under each column","1662","test_table_content_per_column[Sit-Definiebas]","tests","2025-10-28","passed","2025-10-28","TestChallengingDom","test_challenging_dom","",""
"Verify each page button can be clicked","469","test_each_button_clicks[red]","tests","2025-10-28","passed","2025-10-28","TestChallengingDom","test_challenging_dom","",""
"Verify each page button can be clicked","642","test_each_button_clicks[blue]","tests","2025-10-28","passed","2025-10-28","TestChallengingDom","test_challenging_dom","",""
"Verify header and a sample of cell values under each column","1119","test_table_content_per_column[Ipsum-Apeirian]","tests","2025-10-28","passed","2025-10-28","TestChallengingDom","test_challenging_dom","",""
"Verify the correct number of broken and valid images on the page.","366","test_broken_images","tests","2025-10-28","passed","2025-10-28","TestBrokenImages","test_broken_images","",""
"Verify checkboxes functionality","747","test_each_button_clicks","tests","2025-10-28","passed","2025-10-28","TestCheckboxes","test_checkboxes","",""
"","10154","test_basic_auth[--Not authorized\n]","tests","2025-10-28","passed","2025-10-28","TestBasicAuth","test_basic_auth_login_scenarios","",""
"Verify adding two elements and removing them, checking counts","4275","test_add_remove_elements","tests","2025-10-28","passed","2025-10-28","TestAddRemoveElements","test_add_remove_elements","",""
"Verify header and a sample of cell values under each column","1238","test_table_content_per_column[Amet-Consequuntur]","tests","2025-10-28","passed","2025-10-28","TestChallengingDom","test_challenging_dom","",""
"","10282","test_basic_auth[wrong-wrong-Not authorized\n]","tests","2025-10-28","passed","2025-10-28","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","370","test_basic_auth[admin-admin-Congratulations! You must have the proper credentials.]","tests","2025-10-28","passed","2025-10-28","TestBasicAuth","test_basic_auth_login_scenarios","",""
"Verify header and a sample of cell values under each column","1122","test_table_content_per_column[Lorem-Iuvaret]","tests","2025-10-28","passed","2025-10-28","TestChallengingDom","test_challenging_dom","",""
"","398","test_ab_testing_content","tests","2025-10-28","passed","2025-10-28","TestABTesting","test_ab_testing","",""
"Verify header and a sample of cell values under each column","1174","test_table_content_per_column[Dolor-Adipisci]","tests","2025-10-28","passed","2025-10-28","TestChallengingDom","test_challenging_dom","",""
