"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","880","test_add_elements","tests","2025-11-02","passed","2025-11-02","TestAddRemoveElements","test_add_remove_elements","",""
"","340","test_digest_auth_login_scenarios[admin-admin]","tests","2025-11-02","passed","2025-11-02","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","1934","test_drag_and_drop_functionality","tests","2025-11-02","passed","2025-11-02","TestDragAndDrop","test_drag_and_drop","",""
"","502","test_table_header_per_column[Sit-Definiebas]","tests","2025-11-02","passed","2025-11-02","TestChallengingDom","test_challenging_dom","",""
"","1096","test_table_edit_and_delete_buttons_per_row[Sit-Definiebas]","tests","2025-11-02","passed","2025-11-02","TestChallengingDom","test_challenging_dom","",""
"","10238","test_digest_auth_login_scenarios[admin-wrong]","tests","2025-11-02","passed","2025-11-02","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","2032","test_table_edit_and_delete_buttons_per_row[Lorem-Iuvaret]","tests","2025-11-02","passed","2025-11-02","TestChallengingDom","test_challenging_dom","",""
"Verify the number of valid images on the page.","540","test_valid_images_count","tests","2025-11-02","passed","2025-11-02","TestBrokenImages","test_broken_images","",""
"","7426","test_textbox_enable_and_disable","tests","2025-11-02","passed","2025-11-02","TestDynamicControls","test_dynamic_controls","",""
"Verify right-click outside hot spot area","893","test_right_click_outside_hotspot","tests","2025-11-02","passed","2025-11-02","TestContextMenu","test_context_menu","",""
"","336","test_table_header_per_column[Lorem-Iuvaret]","tests","2025-11-02","passed","2025-11-02","TestChallengingDom","test_challenging_dom","",""
"","342","test_table_header_per_column[Ipsum-Apeirian]","tests","2025-11-02","passed","2025-11-02","TestChallengingDom","test_challenging_dom","",""
"","1980","test_table_edit_and_delete_buttons_per_row[Ipsum-Apeirian]","tests","2025-11-02","passed","2025-11-02","TestChallengingDom","test_challenging_dom","",""
"","578","test_cells_content_per_column[Amet-Consequuntur]","tests","2025-11-02","passed","2025-11-02","TestChallengingDom","test_challenging_dom","",""
"","346","test_basic_auth[admin-admin-Congratulations! You must have the proper credentials.]","tests","2025-11-02","passed","2025-11-02","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","10403","test_digest_auth_login_scenarios[wrong-admin]","tests","2025-11-02","passed","2025-11-02","TestDigestAuth","test_digest_auth_login_scenarios","",""
"Verify each page button can be clicked","505","test_each_button_clicks[green]","tests","2025-11-02","passed","2025-11-02","TestChallengingDom","test_challenging_dom","",""
"Verify each page button can be clicked","774","test_each_button_clicks[blue]","tests","2025-11-02","passed","2025-11-02","TestChallengingDom","test_challenging_dom","",""
"Verify the number of broken images on the page.","493","test_broken_images_count","tests","2025-11-02","passed","2025-11-02","TestBrokenImages","test_broken_images","",""
"","725","test_drag_and_drop_functionality[Option 2]","tests","2025-11-02","passed","2025-11-02","TestDragAndDrop","test_dropdown_list","",""
"","465","test_cells_content_per_column[Ipsum-Apeirian]","tests","2025-11-02","passed","2025-11-02","TestChallengingDom","test_challenging_dom","",""
"","831","test_content_changes_after_refresh","tests","2025-11-02","passed","2025-11-02","TestDynamicContent","test_dynamic_content","",""
"","1100","test_table_edit_and_delete_buttons_per_row[Amet-Consequuntur]","tests","2025-11-02","passed","2025-11-02","TestChallengingDom","test_challenging_dom","",""
"","1475","test_table_header_per_column[Amet-Consequuntur]","tests","2025-11-02","passed","2025-11-02","TestChallengingDom","test_challenging_dom","",""
