"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1041","test_digest_auth_login_scenarios[admin-admin]","tests","2025-11-06","passed","2025-11-06","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","10633","test_digest_auth_login_scenarios[admin-wrong]","tests","2025-11-06","passed","2025-11-06","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","625","test_cells_content_per_column[Amet-Consequuntur]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"Verify right-click outside hot spot area","653","test_right_click_outside_hotspot","tests","2025-11-06","passed","2025-11-06","TestContextMenu","test_context_menu","",""
"","231","test_basic_auth[--401-Not authorized\n]","tests","2025-11-06","passed","2025-11-06","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","935","test_content_changes_after_refresh","tests","2025-11-06","passed","2025-11-06","TestDynamicContent","test_dynamic_content","",""
"Verify right-click on hot spot area","353","test_right_click_on_hotspot","tests","2025-11-06","passed","2025-11-06","TestContextMenu","test_context_menu","",""
"","7334","test_remove_elements","tests","2025-11-06","passed","2025-11-06","TestAddRemoveElements","test_add_remove_elements","",""
"","369","test_table_header_per_column[Sit]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","629","test_each_button_clicks[red]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","5835","test_example_1","tests","2025-11-06","passed","2025-11-06","TestDynamicLoading","test_dynamic_loading","",""
"","380","test_table_header_per_column[Lorem]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","428","test_broken_images_count","tests","2025-11-06","passed","2025-11-06","TestBrokenImages","test_broken_images","",""
"","180","test_basic_auth[admin-admin-200-Congratulations! You must have the proper credentials.]","tests","2025-11-06","passed","2025-11-06","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","373","test_valid_images_count","tests","2025-11-06","passed","2025-11-06","TestBrokenImages","test_broken_images","",""
"","5828","test_example_2","tests","2025-11-06","passed","2025-11-06","TestDynamicLoading","test_dynamic_loading","",""
"","619","test_cells_content_per_column[Diceret-Phaedrum]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","10737","test_digest_auth_login_scenarios[wrong-admin]","tests","2025-11-06","passed","2025-11-06","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","523","test_each_button_clicks[green]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","376","test_table_header_per_column[Dolor]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","689","test_drag_and_drop_functionality[Option 1]","tests","2025-11-06","passed","2025-11-06","TestDragAndDrop","test_dropdown_list","",""
"","831","test_add_elements","tests","2025-11-06","passed","2025-11-06","TestAddRemoveElements","test_add_remove_elements","",""
"","837","test_checkboxes_functionality","tests","2025-11-06","passed","2025-11-06","TestCheckboxes","test_checkboxes","",""
"","480","test_cells_content_per_column[Lorem-Iuvaret]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","379","test_table_header_per_column[Diceret]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","502","test_cells_content_per_column[Dolor-Adipisci]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","445","test_ab_testing_content","tests","2025-11-06","passed","2025-11-06","TestABTesting","test_ab_testing","",""
"","375","test_table_header_per_column[Ipsum]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","1121","test_table_edit_and_delete_buttons_per_row","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","17749","test_checkbox_remove_and_add","tests","2025-11-06","passed","2025-11-06","TestDynamicControls","test_dynamic_controls","",""
"","7017","test_textbox_enable_and_disable","tests","2025-11-06","passed","2025-11-06","TestDynamicControls","test_dynamic_controls","",""
"","489","test_cells_content_per_column[Ipsum-Apeirian]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","520","test_cells_content_per_column[Sit-Definiebas]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","372","test_table_header_per_column[Amet]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","1392","test_drag_and_drop_functionality","tests","2025-11-06","passed","2025-11-06","TestDragAndDrop","test_drag_and_drop","",""
"","691","test_each_button_clicks[blue]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","573","test_drag_and_drop_functionality[Option 2]","tests","2025-11-06","passed","2025-11-06","TestDragAndDrop","test_dropdown_list","",""
"","111","test_basic_auth[wrong-wrong-401-Not authorized\n]","tests","2025-11-06","passed","2025-11-06","TestBasicAuth","test_basic_auth_login_scenarios","",""
