"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify header and a sample of cell values under each column.","532","test_table_content_per_column[Amet-Consequuntur]","tests","2025-10-27","passed","2025-10-27","TestChallengingDom","test_challenging_dom","",""
"Verify title and paragraph content on A/B Testing page.","415","test_ab_testing_content","tests","2025-10-27","passed","2025-10-27","TestABTesting","test_ab_testing","",""
"Verify adding two elements and removing them, checking counts.","3952","test_add_remove_elements","tests","2025-10-27","passed","2025-10-27","TestAddRemoveElements","test_add_remove_elements","",""
"Verify header and a sample of cell values under each column.","431","test_table_content_per_column[Ipsum-Apeirian]","tests","2025-10-27","passed","2025-10-27","TestChallengingDom","test_challenging_dom","",""
"Verify each page button can be clicked.","378","test_each_button_clicks[red]","tests","2025-10-27","passed","2025-10-27","TestChallengingDom","test_challenging_dom","",""
"","340","test_basic_auth[admin-admin-Congratulations! You must have the proper credentials.]","tests","2025-10-27","passed","2025-10-27","TestBasicAuth","test_basic_auth_login_scenarios","",""
"Verify header and a sample of cell values under each column.","459","test_table_content_per_column[Sit-Definiebas]","tests","2025-10-27","passed","2025-10-27","TestChallengingDom","test_challenging_dom","",""
"Verify each page button can be clicked.","396","test_each_button_clicks[green]","tests","2025-10-27","passed","2025-10-27","TestChallengingDom","test_challenging_dom","",""
"Verify header and a sample of cell values under each column.","663","test_table_content_per_column[Diceret-Phaedrum]","tests","2025-10-27","passed","2025-10-27","TestChallengingDom","test_challenging_dom","",""
"Verify header and a sample of cell values under each column.","410","test_table_content_per_column[Lorem-Iuvaret]","tests","2025-10-27","passed","2025-10-27","TestChallengingDom","test_challenging_dom","",""
"Verify each page button can be clicked.","580","test_each_button_clicks[blue]","tests","2025-10-27","passed","2025-10-27","TestChallengingDom","test_challenging_dom","",""
"Verify the correct number of broken and valid images on the page.","394","test_broken_images","tests","2025-10-27","passed","2025-10-27","TestBrokenImages","test_broken_images","",""
"","10193","test_basic_auth[wrong-wrong-Not authorized\n]","tests","2025-10-27","passed","2025-10-27","TestBasicAuth","test_basic_auth_login_scenarios","",""
"Verify header and a sample of cell values under each column.","430","test_table_content_per_column[Dolor-Adipisci]","tests","2025-10-27","passed","2025-10-27","TestChallengingDom","test_challenging_dom","",""
"","10544","test_basic_auth[--Not authorized\n]","tests","2025-10-27","passed","2025-10-27","TestBasicAuth","test_basic_auth_login_scenarios","",""
