"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify header and a sample of cell values under each column","1507","test_table_content_per_column[Amet-Consequuntur]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"Verify Context Menu interactions","1027","test_context_menu_functionality","tests","2025-10-30","passed","2025-10-30","TestContextMenu","test_context_menu","",""
"Verify header and a sample of cell values under each column","1522","test_table_content_per_column[Sit-Definiebas]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"Verify each page button can be clicked","687","test_each_button_clicks[blue]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"","10731","test_basic_auth[wrong-wrong-Not authorized\n]","tests","2025-10-30","passed","2025-10-30","TestBasicAuth","test_basic_auth_login_scenarios","",""
"Verify the correct number of broken and valid images on the page.","499","test_broken_images","tests","2025-10-30","passed","2025-10-30","TestBrokenImages","test_broken_images","",""
"","10870","test_basic_auth[--Not authorized\n]","tests","2025-10-30","passed","2025-10-30","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","421","test_digest_auth_login_scenarios[admin-admin]","tests","2025-10-30","passed","2025-10-30","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","10279","test_digest_auth_login_scenarios[wrong-admin]","tests","2025-10-30","passed","2025-10-30","TestDigestAuth","test_digest_auth_login_scenarios","",""
"Verify each page button can be clicked","549","test_each_button_clicks[green]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"","387","test_basic_auth[admin-admin-Congratulations! You must have the proper credentials.]","tests","2025-10-30","passed","2025-10-30","TestBasicAuth","test_basic_auth_login_scenarios","",""
"Verify header and a sample of cell values under each column","2254","test_table_content_per_column[Dolor-Adipisci]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"","10543","test_digest_auth_login_scenarios[admin-wrong]","tests","2025-10-30","passed","2025-10-30","TestDigestAuth","test_digest_auth_login_scenarios","",""
"Verify header and a sample of cell values under each column","1558","test_table_content_per_column[Diceret-Phaedrum]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"Verify each page button can be clicked","649","test_each_button_clicks[red]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"Verify adding two elements and removing them, checking counts","4096","test_add_remove_elements","tests","2025-10-30","passed","2025-10-30","TestAddRemoveElements","test_add_remove_elements","",""
"Verify checkboxes functionality","774","test_checkboxes_functionality","tests","2025-10-30","passed","2025-10-30","TestCheckboxes","test_checkboxes","",""
"Verify header and a sample of cell values under each column","1897","test_table_content_per_column[Lorem-Iuvaret]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"Verify header and a sample of cell values under each column","1658","test_table_content_per_column[Ipsum-Apeirian]","tests","2025-10-30","passed","2025-10-30","TestChallengingDom","test_challenging_dom","",""
"","466","test_ab_testing_content","tests","2025-10-30","passed","2025-10-30","TestABTesting","test_ab_testing","",""
"","1420","test_drag_and_drop_functionality","tests","2025-10-30","passed","2025-10-30","TestDragAndDrop","test_drag_and_drop","",""
