"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1119","test_drag_and_drop_functionality","tests","2025-11-06","passed","2025-11-06","TestDragAndDrop","test_drag_and_drop","",""
"Verify right-click outside hot spot area","1719","test_right_click_outside_hotspot","tests","2025-11-06","passed","2025-11-06","TestContextMenu","test_context_menu","",""
"","27","test_basic_auth[wrong-wrong-401-Not authorized\n]","tests","2025-11-06","passed","2025-11-06","TestBasicAuth","test_basic_auth_login_scenarios","",""
"Verify right-click on hot spot area","550","test_right_click_on_hotspot","tests","2025-11-06","passed","2025-11-06","TestContextMenu","test_context_menu","",""
"","10314","test_digest_auth_login_scenarios[admin-wrong]","tests","2025-11-06","passed","2025-11-06","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","666","test_drag_and_drop_functionality[Option 2]","tests","2025-11-06","passed","2025-11-06","TestDragAndDrop","test_dropdown_list","",""
"","293","test_table_header_per_column[Amet]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","647","test_drag_and_drop_functionality[Option 1]","tests","2025-11-06","passed","2025-11-06","TestDragAndDrop","test_dropdown_list","",""
"","580","test_cells_content_per_column[Diceret-Phaedrum]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","381","test_broken_images_count","tests","2025-11-06","passed","2025-11-06","TestBrokenImages","test_broken_images","",""
"","384","test_cells_content_per_column[Ipsum-Apeirian]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","348","test_table_header_per_column[Ipsum]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","954","test_content_changes_after_refresh","tests","2025-11-06","passed","2025-11-06","TestDynamicContent","test_dynamic_content","",""
"","6692","test_textbox_enable_and_disable","tests","2025-11-06","passed","2025-11-06","TestDynamicControls","test_dynamic_controls","",""
"","269","test_ab_testing_content","tests","2025-11-06","passed","2025-11-06","TestABTesting","test_ab_testing","",""
"","140","test_basic_auth[--401-Not authorized\n]","tests","2025-11-06","passed","2025-11-06","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","356","test_table_header_per_column[Dolor]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","451","test_valid_images_count","tests","2025-11-06","passed","2025-11-06","TestBrokenImages","test_broken_images","",""
"","470","test_each_button_clicks[green]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","361","test_cells_content_per_column[Lorem-Iuvaret]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","16878","test_checkbox_remove_and_add","tests","2025-11-06","passed","2025-11-06","TestDynamicControls","test_dynamic_controls","",""
"","604","test_cells_content_per_column[Dolor-Adipisci]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","1108","test_digest_auth_login_scenarios[admin-admin]","tests","2025-11-06","passed","2025-11-06","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","311","test_table_header_per_column[Lorem]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","2119","test_each_button_clicks[blue]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","5947","test_example_2","tests","2025-11-06","passed","2025-11-06","TestDynamicLoading","test_dynamic_loading","",""
"","624","test_table_edit_and_delete_buttons_per_row","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","7216","test_remove_elements","tests","2025-11-06","passed","2025-11-06","TestAddRemoveElements","test_add_remove_elements","",""
"","392","test_cells_content_per_column[Amet-Consequuntur]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","939","test_each_button_clicks[red]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","959","test_checkboxes_functionality","tests","2025-11-06","passed","2025-11-06","TestCheckboxes","test_checkboxes","",""
"","10627","test_digest_auth_login_scenarios[wrong-admin]","tests","2025-11-06","passed","2025-11-06","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","6301","test_example_1","tests","2025-11-06","passed","2025-11-06","TestDynamicLoading","test_dynamic_loading","",""
"","511","test_cells_content_per_column[Sit-Definiebas]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","1911","test_add_elements","tests","2025-11-06","passed","2025-11-06","TestAddRemoveElements","test_add_remove_elements","",""
"","372","test_table_header_per_column[Sit]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","294","test_table_header_per_column[Diceret]","tests","2025-11-06","passed","2025-11-06","TestChallengingDom","test_challenging_dom","",""
"","39","test_basic_auth[admin-admin-200-Congratulations! You must have the proper credentials.]","tests","2025-11-06","passed","2025-11-06","TestBasicAuth","test_basic_auth_login_scenarios","",""
