"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1505","test_drag_and_drop_functionality","tests","2025-11-08","passed","2025-11-08","TestDragAndDrop","test_drag_and_drop","",""
"","935","test_cells_content_per_column[Diceret-Phaedrum]","tests","2025-11-08","passed","2025-11-08","TestChallengingDom","test_challenging_dom","",""
"","856","test_table_header_per_column[Dolor]","tests","2025-11-08","passed","2025-11-08","TestChallengingDom","test_challenging_dom","",""
"","970","test_checkboxes_functionality","tests","2025-11-08","passed","2025-11-08","TestCheckboxes","test_checkboxes","",""
"","0","test_drag_and_drop_functionality[Option 1]","tests","2025-11-08","broken","2025-11-08","TestDragAndDrop","test_dropdown_list","",""
"","450","test_table_header_per_column[Ipsum]","tests","2025-11-08","passed","2025-11-08","TestChallengingDom","test_challenging_dom","",""
"","816","test_cells_content_per_column[Sit-Definiebas]","tests","2025-11-08","passed","2025-11-08","TestChallengingDom","test_challenging_dom","",""
"","446","test_table_header_per_column[Lorem]","tests","2025-11-08","passed","2025-11-08","TestChallengingDom","test_challenging_dom","",""
"","458","test_table_header_per_column[Sit]","tests","2025-11-08","passed","2025-11-08","TestChallengingDom","test_challenging_dom","",""
"Verify right-click outside hot spot area","0","test_right_click_outside_hotspot","tests","2025-11-08","broken","2025-11-08","TestContextMenu","test_context_menu","",""
"","5897","test_example_2","tests","2025-11-08","passed","2025-11-08","TestDynamicLoading","test_dynamic_loading","",""
"","1141","test_content_changes_after_refresh","tests","2025-11-08","passed","2025-11-08","TestDynamicContent","test_dynamic_content","",""
"","1022","test_cells_content_per_column[Lorem-Iuvaret]","tests","2025-11-08","passed","2025-11-08","TestChallengingDom","test_challenging_dom","",""
"","894","test_each_button_clicks[blue]","tests","2025-11-08","passed","2025-11-08","TestChallengingDom","test_challenging_dom","",""
"","10570","test_digest_auth_login_scenarios[admin-wrong]","tests","2025-11-08","passed","2025-11-08","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","7583","test_remove_elements","tests","2025-11-08","passed","2025-11-08","TestAddRemoveElements","test_add_remove_elements","",""
"","507","test_table_header_per_column[Amet]","tests","2025-11-08","passed","2025-11-08","TestChallengingDom","test_challenging_dom","",""
"","0","test_basic_auth[wrong-wrong-401-Not authorized\n]","tests","2025-11-08","broken","2025-11-08","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","1440","test_digest_auth_login_scenarios[admin-admin]","tests","2025-11-08","passed","2025-11-08","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","5935","test_example_1","tests","2025-11-08","passed","2025-11-08","TestDynamicLoading","test_dynamic_loading","",""
"","479","test_table_header_per_column[Diceret]","tests","2025-11-08","passed","2025-11-08","TestChallengingDom","test_challenging_dom","",""
"","0","test_basic_auth[admin-admin-200-Congratulations! You must have the proper credentials.]","tests","2025-11-08","broken","2025-11-08","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","680","test_each_button_clicks[green]","tests","2025-11-08","passed","2025-11-08","TestChallengingDom","test_challenging_dom","",""
"","743","test_valid_images_count","tests","2025-11-08","passed","2025-11-08","TestBrokenImages","test_broken_images","",""
"","819","test_cells_content_per_column[Amet-Consequuntur]","tests","2025-11-08","passed","2025-11-08","TestChallengingDom","test_challenging_dom","",""
"","599","test_broken_images_count","tests","2025-11-08","passed","2025-11-08","TestBrokenImages","test_broken_images","",""
"","668","test_each_button_clicks[red]","tests","2025-11-08","passed","2025-11-08","TestChallengingDom","test_challenging_dom","",""
"","889","test_cells_content_per_column[Dolor-Adipisci]","tests","2025-11-08","passed","2025-11-08","TestChallengingDom","test_challenging_dom","",""
"","10525","test_digest_auth_login_scenarios[wrong-admin]","tests","2025-11-08","passed","2025-11-08","TestDigestAuth","test_digest_auth_login_scenarios","",""
"","7448","test_textbox_enable_and_disable","tests","2025-11-08","passed","2025-11-08","TestDynamicControls","test_dynamic_controls","",""
"","1100","test_cells_content_per_column[Ipsum-Apeirian]","tests","2025-11-08","passed","2025-11-08","TestChallengingDom","test_challenging_dom","",""
"","18326","test_checkbox_remove_and_add","tests","2025-11-08","passed","2025-11-08","TestDynamicControls","test_dynamic_controls","",""
"","422","test_ab_testing_content","tests","2025-11-08","passed","2025-11-08","TestABTesting","test_ab_testing","",""
"","2550","test_table_edit_and_delete_buttons_per_row","tests","2025-11-08","passed","2025-11-08","TestChallengingDom","test_challenging_dom","",""
"","977","test_add_elements","tests","2025-11-08","passed","2025-11-08","TestAddRemoveElements","test_add_remove_elements","",""
"","1","test_basic_auth[--401-Not authorized\n]","tests","2025-11-08","broken","2025-11-08","TestBasicAuth","test_basic_auth_login_scenarios","",""
"","0","test_drag_and_drop_functionality[Option 2]","tests","2025-11-08","broken","2025-11-08","TestDragAndDrop","test_dropdown_list","",""
"Verify right-click on hot spot area","0","test_right_click_on_hotspot","tests","2025-11-08","broken","2025-11-08","TestContextMenu","test_context_menu","",""
